user_id,session_date,mb_used,total_mb_used
1138,2018-06-28,257.95,207230.1
1138,2018-05-17,0.0,207230.1
1138,2018-02-28,358.18,207230.1
1138,2018-02-27,423.63,207230.1
1138,2018-03-20,503.85,207230.1
1138,2018-07-15,1018.56,207230.1
1138,2018-07-18,0.0,207230.1
1138,2018-10-12,694.08,207230.1
1138,2018-06-04,461.33,207230.1
1138,2018-02-20,271.19,207230.1
1138,2018-09-12,426.29,207230.1
1138,2018-03-26,10.53,207230.1
1138,2018-03-16,572.1,207230.1
1138,2018-11-18,315.67,207230.1
1138,2018-06-09,500.97,207230.1
1139,2018-12-05,1030.76,24282.45
1139,2018-12-09,472.43,24282.45
1139,2018-12-18,1100.24,24282.45
1139,2018-12-08,918.26,24282.45
1139,2018-11-19,238.08,24282.45
1139,2018-12-05,466.5,24282.45
1139,2018-11-22,212.7,24282.45
1139,2018-11-20,294.0,24282.45
1139,2018-12-19,539.14,24282.45
1139,2018-11-20,441.92,24282.45
1139,2018-11-28,845.9,24282.45
1139,2018-12-29,368.24,24282.45
1139,2018-12-21,335.27,24282.45
1139,2018-11-20,446.93,24282.45
1139,2018-12-03,0.0,24282.45
1139,2018-12-22,356.34,24282.45
1139,2018-12-14,600.34,24282.45
1139,2018-11-19,300.92,24282.45
1139,2018-12-21,464.95,24282.45
1139,2018-12-25,554.41,24282.45
1139,2018-12-17,757.05,24282.45
1139,2018-12-29,304.5,24282.45
1139,2018-12-17,454.17,24282.45
1139,2018-11-29,227.9,24282.45
1139,2018-11-25,657.38,24282.45
1139,2018-12-01,34.32,24282.45
1139,2018-11-25,254.96,24282.45
1139,2018-12-21,466.05,24282.45
1139,2018-11-27,947.12,24282.45
1139,2018-11-22,564.87,24282.45
1139,2018-11-24,6.67,24282.45
1139,2018-12-02,762.64,24282.45
1139,2018-12-02,871.62,24282.45
1139,2018-12-05,937.65,24282.45
1139,2018-12-30,1183.19,24282.45
1139,2018-12-24,747.37,24282.45
1139,2018-12-14,313.84,24282.45
1139,2018-11-21,616.86,24282.45
1139,2018-12-03,297.06,24282.45
1139,2018-12-31,745.31,24282.45
1139,2018-12-16,0.0,24282.45
1139,2018-11-19,114.45,24282.45
1139,2018-12-27,771.28,24282.45
1139,2018-11-30,760.88,24282.45
1139,2018-12-07,165.67,24282.45
1139,2018-11-24,0.0,24282.45
1139,2018-11-20,452.1,24282.45
1139,2018-12-29,623.59,24282.45
1139,2018-11-28,256.62,24282.45
1140,2018-07-08,389.59,89300.68
1140,2018-09-21,273.31,89300.68
1140,2018-08-19,555.8,89300.68
1140,2018-07-11,89.99,89300.68
1140,2018-10-30,386.72,89300.68
1140,2018-08-13,637.71,89300.68
1140,2018-07-12,788.78,89300.68
1140,2018-08-31,70.07,89300.68
1140,2018-11-07,505.45,89300.68
1140,2018-09-16,0.0,89300.68
1140,2018-09-16,164.35,89300.68
1140,2018-08-18,569.89,89300.68
1140,2018-09-06,28.11,89300.68
1140,2018-07-06,518.51,89300.68
1140,2018-09-29,708.18,89300.68
1140,2018-08-03,0.0,89300.68
1140,2018-09-12,612.43,89300.68
1140,2018-11-01,0.0,89300.68
1140,2018-09-15,0.0,89300.68
1140,2018-10-15,478.9,89300.68
1140,2018-08-03,473.2,89300.68
1140,2018-11-04,360.33,89300.68
1140,2018-07-20,543.43,89300.68
1140,2018-10-10,543.73,89300.68
1140,2018-08-01,997.02,89300.68
1140,2018-06-30,381.43,89300.68
1140,2018-06-28,410.83,89300.68
1140,2018-08-19,0.0,89300.68
1140,2018-09-28,176.58,89300.68
1140,2018-11-02,417.18,89300.68
1140,2018-09-14,241.62,89300.68
1140,2018-07-23,334.21,89300.68
1140,2018-08-18,258.94,89300.68
1140,2018-06-24,769.9,89300.68
1140,2018-10-06,336.72,89300.68
1140,2018-09-20,216.64,89300.68
1140,2018-08-15,520.93,89300.68
1140,2018-08-17,0.0,89300.68
1140,2018-07-03,155.47,89300.68
1140,2018-08-23,516.02,89300.68
1140,2018-08-27,0.0,89300.68
1140,2018-06-22,248.96,89300.68
1140,2018-08-26,0.0,89300.68
1140,2018-08-11,4.35,89300.68
1140,2018-09-13,266.11,89300.68
1140,2018-08-11,216.09,89300.68
1140,2018-11-11,8.24,89300.68
1140,2018-10-07,0.0,89300.68
1140,2018-07-27,0.0,89300.68
1140,2018-08-11,0.0,89300.68
1140,2018-10-20,198.5,89300.68
1140,2018-07-28,449.47,89300.68
1140,2018-06-24,517.48,89300.68
1140,2018-08-03,18.97,89300.68
1140,2018-09-09,425.93,89300.68
1140,2018-07-25,816.57,89300.68
1140,2018-06-24,39.28,89300.68
1140,2018-07-21,38.76,89300.68
1140,2018-07-31,0.0,89300.68
1140,2018-11-03,415.92,89300.68
1140,2018-09-23,457.87,89300.68
1140,2018-11-02,769.96,89300.68
1140,2018-07-03,305.5,89300.68
1140,2018-08-28,291.32,89300.68
1140,2018-10-22,677.12,89300.68
1140,2018-08-09,224.53,89300.68
1140,2018-08-16,455.53,89300.68
1140,2018-09-09,606.01,89300.68
1140,2018-07-10,598.65,89300.68
1140,2018-11-11,774.51,89300.68
1140,2018-10-04,143.74,89300.68
1140,2018-10-08,140.0,89300.68
1140,2018-11-01,0.0,89300.68
1140,2018-10-19,0.0,89300.68
1140,2018-07-04,668.27,89300.68
1140,2018-07-21,631.02,89300.68
1140,2018-07-09,32.03,89300.68
1140,2018-11-07,138.8,89300.68
1140,2018-09-15,282.17,89300.68
1140,2018-10-17,460.38,89300.68
1140,2018-09-15,126.5,89300.68
1140,2018-10-27,0.0,89300.68
1140,2018-07-13,79.64,89300.68
1140,2018-10-23,417.24,89300.68
1140,2018-08-23,188.41,89300.68
1140,2018-10-29,341.46,89300.68
1140,2018-07-14,605.52,89300.68
1140,2018-09-04,361.45,89300.68
1140,2018-10-18,0.0,89300.68
1140,2018-09-19,0.0,89300.68
1140,2018-09-21,14.84,89300.68
1140,2018-08-19,230.8,89300.68
1140,2018-07-12,698.43,89300.68
1140,2018-07-30,589.37,89300.68
1140,2018-07-05,464.51,89300.68
1140,2018-07-25,254.06,89300.68
1140,2018-08-21,618.72,89300.68
1140,2018-06-25,219.74,89300.68
1140,2018-08-26,637.04,89300.68
1140,2018-09-10,700.97,89300.68
1140,2018-09-06,228.44,89300.68
1140,2018-07-25,486.58,89300.68
1140,2018-09-05,632.77,89300.68
1140,2018-09-08,217.97,89300.68
1140,2018-06-24,789.52,89300.68
1140,2018-07-16,323.46,89300.68
1140,2018-08-30,545.42,89300.68
1140,2018-10-30,312.15,89300.68
1140,2018-10-26,414.6,89300.68
1140,2018-07-08,853.99,89300.68
1140,2018-06-27,343.37,89300.68
1140,2018-10-01,404.32,89300.68
1140,2018-08-24,591.38,89300.68
1140,2018-06-23,0.0,89300.68
1140,2018-10-08,189.78,89300.68
1140,2018-08-09,245.45,89300.68
1140,2018-10-13,33.65,89300.68
1140,2018-10-01,0.0,89300.68
1140,2018-08-07,501.43,89300.68
1140,2018-07-29,789.96,89300.68
1140,2018-10-18,358.37,89300.68
1140,2018-08-30,552.4,89300.68
1140,2018-06-28,70.8,89300.68
1140,2018-08-11,369.77,89300.68
1140,2018-09-24,123.26,89300.68
1140,2018-07-25,232.7,89300.68
1140,2018-07-25,287.73,89300.68
1140,2018-10-11,350.98,89300.68
1140,2018-10-01,232.0,89300.68
1140,2018-10-11,521.55,89300.68
1140,2018-10-24,0.0,89300.68
1140,2018-11-04,587.82,89300.68
1140,2018-07-22,0.0,89300.68
1140,2018-11-03,67.69,89300.68
1140,2018-08-27,119.45,89300.68
1140,2018-08-09,511.26,89300.68
1140,2018-09-14,543.05,89300.68
1140,2018-10-09,143.61,89300.68
1140,2018-07-07,869.72,89300.68
1140,2018-07-28,0.0,89300.68
1140,2018-06-24,264.36,89300.68
1140,2018-09-21,19.15,89300.68
1140,2018-10-03,78.59,89300.68
1140,2018-07-23,0.0,89300.68
1140,2018-09-26,493.31,89300.68
1140,2018-11-13,835.5,89300.68
1140,2018-07-01,696.55,89300.68
1140,2018-08-20,0.0,89300.68
1140,2018-07-13,456.74,89300.68
1140,2018-08-28,714.44,89300.68
1140,2018-11-07,352.97,89300.68
1140,2018-10-06,6.05,89300.68
1140,2018-09-09,0.0,89300.68
1140,2018-07-17,0.0,89300.68
1140,2018-08-15,477.11,89300.68
1140,2018-10-11,86.61,89300.68
1140,2018-06-29,234.24,89300.68
1140,2018-10-28,0.0,89300.68
1140,2018-08-21,41.15,89300.68
1140,2018-10-21,250.15,89300.68
1140,2018-08-19,0.0,89300.68
1140,2018-08-20,69.78,89300.68
1140,2018-08-21,364.74,89300.68
1140,2018-06-25,560.5,89300.68
1140,2018-08-26,616.1,89300.68
1140,2018-09-14,877.99,89300.68
1140,2018-08-06,0.0,89300.68
1140,2018-08-11,199.53,89300.68
1140,2018-09-28,222.63,89300.68
1140,2018-09-22,368.08,89300.68
1140,2018-07-04,337.86,89300.68
1140,2018-11-03,103.81,89300.68
1140,2018-10-11,211.42,89300.68
1140,2018-08-15,267.38,89300.68
1140,2018-11-11,314.66,89300.68
1140,2018-10-16,735.29,89300.68
1140,2018-11-08,205.92,89300.68
1140,2018-09-03,31.26,89300.68
1140,2018-10-17,635.55,89300.68
1140,2018-08-29,0.0,89300.68
1140,2018-08-14,875.02,89300.68
1140,2018-10-09,530.35,89300.68
1140,2018-08-17,524.96,89300.68
1140,2018-10-13,191.88,89300.68
1140,2018-08-14,470.74,89300.68
1140,2018-08-03,342.78,89300.68
1140,2018-10-30,233.87,89300.68
1140,2018-10-14,0.0,89300.68
1140,2018-09-11,406.45,89300.68
1140,2018-10-18,210.57,89300.68
1140,2018-09-15,627.75,89300.68
1140,2018-11-12,608.84,89300.68
1140,2018-10-11,224.42,89300.68
1140,2018-07-14,456.99,89300.68
1140,2018-09-24,0.0,89300.68
1140,2018-10-21,485.6,89300.68
1140,2018-07-03,369.68,89300.68
1140,2018-08-12,0.0,89300.68
1140,2018-09-25,710.37,89300.68
1140,2018-07-22,487.0,89300.68
1140,2018-10-20,627.33,89300.68
1140,2018-11-13,269.44,89300.68
1140,2018-08-23,0.0,89300.68
1140,2018-10-21,0.0,89300.68
1140,2018-10-25,21.39,89300.68
1140,2018-10-17,70.99,89300.68
1140,2018-07-29,327.8,89300.68
1140,2018-07-17,23.78,89300.68
1140,2018-11-06,0.0,89300.68
1140,2018-07-30,381.15,89300.68
1140,2018-07-20,358.82,89300.68
1140,2018-07-26,334.11,89300.68
1140,2018-07-30,150.0,89300.68
1140,2018-06-22,12.15,89300.68
1140,2018-06-26,105.44,89300.68
1140,2018-08-15,0.0,89300.68
1140,2018-10-29,133.78,89300.68
1140,2018-10-02,89.16,89300.68
1140,2018-07-24,0.0,89300.68
1140,2018-10-27,0.0,89300.68
1140,2018-08-04,199.64,89300.68
1140,2018-09-22,573.05,89300.68
1140,2018-10-14,577.31,89300.68
1140,2018-10-21,254.06,89300.68
1140,2018-08-05,274.64,89300.68
1140,2018-11-12,76.16,89300.68
1140,2018-08-13,270.94,89300.68
1140,2018-09-07,213.48,89300.68
1140,2018-08-31,453.59,89300.68
1140,2018-07-31,204.32,89300.68
1140,2018-08-28,222.22,89300.68
1140,2018-06-26,385.23,89300.68
1140,2018-07-09,993.52,89300.68
1140,2018-07-26,359.13,89300.68
1140,2018-08-31,197.58,89300.68
1140,2018-08-12,321.02,89300.68
1140,2018-08-20,78.62,89300.68
1140,2018-10-02,672.95,89300.68
1140,2018-07-03,239.68,89300.68
1140,2018-10-29,1077.56,89300.68
1140,2018-10-11,0.0,89300.68
1140,2018-07-27,0.0,89300.68
1140,2018-08-05,781.18,89300.68
1140,2018-06-28,226.16,89300.68
1140,2018-07-27,755.71,89300.68
1140,2018-07-23,640.63,89300.68
1140,2018-09-21,252.37,89300.68
1140,2018-09-14,575.31,89300.68
1140,2018-07-26,985.95,89300.68
1140,2018-08-28,229.26,89300.68
1140,2018-10-05,191.43,89300.68
1140,2018-08-24,14.78,89300.68
1140,2018-10-17,666.44,89300.68
1140,2018-08-31,43.93,89300.68
1140,2018-08-04,0.0,89300.68
1140,2018-07-18,697.61,89300.68
1140,2018-07-16,428.05,89300.68
1140,2018-06-25,609.4,89300.68
1140,2018-10-29,0.0,89300.68
1140,2018-10-16,0.0,89300.68
1140,2018-08-08,0.0,89300.68
1140,2018-09-20,463.08,89300.68
1140,2018-09-05,254.75,89300.68
1140,2018-08-17,404.86,89300.68
1140,2018-07-30,93.02,89300.68
1140,2018-06-29,0.0,89300.68
1140,2018-10-31,133.41,89300.68
1140,2018-10-30,259.92,89300.68
1140,2018-10-16,201.28,89300.68
1140,2018-09-11,347.05,89300.68
1140,2018-08-09,381.05,89300.68
1140,2018-10-18,398.01,89300.68
1140,2018-09-20,301.91,89300.68
1140,2018-11-13,340.47,89300.68
1140,2018-07-09,533.92,89300.68
1140,2018-09-15,187.8,89300.68
1140,2018-07-06,398.74,89300.68
1140,2018-08-14,263.18,89300.68
1140,2018-08-12,346.61,89300.68
1140,2018-09-10,77.16,89300.68
1140,2018-10-17,0.0,89300.68
1140,2018-08-12,285.04,89300.68
1140,2018-09-04,0.0,89300.68
1140,2018-07-01,445.03,89300.68
1140,2018-10-25,82.31,89300.68
1140,2018-07-03,8.73,89300.68
1140,2018-10-06,409.3,89300.68
1141,2018-06-29,115.57,98182.88
1141,2018-11-15,773.99,98182.88
1141,2018-09-02,437.79,98182.88
1141,2018-12-08,592.22,98182.88
1141,2018-07-14,363.78,98182.88
1141,2018-09-25,45.2,98182.88
1141,2018-12-17,487.12,98182.88
1141,2018-09-11,741.16,98182.88
1141,2018-09-14,65.14,98182.88
1141,2018-12-20,63.56,98182.88
1141,2018-10-07,0.0,98182.88
1141,2018-10-19,630.85,98182.88
1141,2018-11-15,0.0,98182.88
1141,2018-11-29,688.37,98182.88
1141,2018-09-20,0.0,98182.88
1141,2018-11-13,91.0,98182.88
1141,2018-10-14,485.17,98182.88
1141,2018-10-31,236.12,98182.88
1141,2018-12-17,224.63,98182.88
1141,2018-10-05,23.27,98182.88
1141,2018-08-18,183.71,98182.88
1141,2018-11-24,300.7,98182.88
1141,2018-09-03,134.75,98182.88
1141,2018-08-24,0.0,98182.88
1141,2018-11-24,483.69,98182.88
1141,2018-12-06,1010.33,98182.88
1141,2018-12-21,896.62,98182.88
1141,2018-11-18,0.0,98182.88
1141,2018-07-24,396.87,98182.88
1141,2018-10-05,460.58,98182.88
1141,2018-09-25,420.54,98182.88
1141,2018-06-29,429.84,98182.88
1141,2018-11-11,0.0,98182.88
1141,2018-08-01,196.71,98182.88
1141,2018-12-30,0.0,98182.88
1141,2018-09-05,822.81,98182.88
1141,2018-12-15,725.13,98182.88
1141,2018-12-25,0.0,98182.88
1141,2018-07-29,0.0,98182.88
1141,2018-08-27,37.56,98182.88
1141,2018-10-26,626.6,98182.88
1141,2018-12-09,380.45,98182.88
1141,2018-07-22,467.38,98182.88
1141,2018-09-23,570.23,98182.88
1141,2018-11-10,704.37,98182.88
1141,2018-09-04,530.85,98182.88
1141,2018-07-14,463.34,98182.88
1141,2018-11-15,361.91,98182.88
1141,2018-11-25,223.65,98182.88
1141,2018-06-27,606.78,98182.88
1141,2018-09-24,377.15,98182.88
1141,2018-08-02,607.04,98182.88
1141,2018-07-26,520.82,98182.88
1141,2018-08-18,305.11,98182.88
1141,2018-10-30,0.0,98182.88
1141,2018-09-26,696.49,98182.88
1141,2018-10-14,576.52,98182.88
1141,2018-07-28,0.0,98182.88
1141,2018-09-10,0.0,98182.88
1141,2018-11-18,494.06,98182.88
1141,2018-12-11,636.6,98182.88
1141,2018-08-15,163.26,98182.88
1141,2018-09-07,0.0,98182.88
1141,2018-06-30,126.9,98182.88
1141,2018-07-04,375.56,98182.88
1141,2018-08-02,370.93,98182.88
1141,2018-10-22,559.59,98182.88
1141,2018-12-07,0.0,98182.88
1141,2018-11-27,230.88,98182.88
1141,2018-12-30,0.0,98182.88
1141,2018-08-25,146.37,98182.88
1141,2018-11-16,403.1,98182.88
1141,2018-11-27,267.1,98182.88
1141,2018-09-27,0.0,98182.88
1141,2018-09-07,490.44,98182.88
1141,2018-12-20,0.0,98182.88
1141,2018-12-19,152.5,98182.88
1141,2018-11-12,506.39,98182.88
1141,2018-08-12,870.64,98182.88
1141,2018-12-29,99.22,98182.88
1141,2018-12-21,216.53,98182.88
1141,2018-10-24,461.05,98182.88
1141,2018-09-15,0.0,98182.88
1141,2018-08-08,516.98,98182.88
1141,2018-07-26,0.0,98182.88
1141,2018-08-04,542.35,98182.88
1141,2018-06-28,710.93,98182.88
1141,2018-11-09,0.0,98182.88
1141,2018-08-19,117.39,98182.88
1141,2018-10-25,518.12,98182.88
1141,2018-09-21,689.92,98182.88
1141,2018-07-22,0.0,98182.88
1141,2018-12-11,676.55,98182.88
1141,2018-10-16,127.33,98182.88
1141,2018-09-18,204.34,98182.88
1141,2018-07-10,274.0,98182.88
1141,2018-08-24,515.65,98182.88
1141,2018-10-22,43.01,98182.88
1141,2018-09-09,0.0,98182.88
1141,2018-10-10,0.0,98182.88
1141,2018-11-12,261.36,98182.88
1141,2018-11-08,0.0,98182.88
1141,2018-09-16,234.09,98182.88
1141,2018-07-24,25.26,98182.88
1141,2018-10-22,0.0,98182.88
1141,2018-11-15,0.0,98182.88
1141,2018-07-13,0.0,98182.88
1141,2018-10-22,72.91,98182.88
1141,2018-10-02,220.17,98182.88
1141,2018-08-02,604.34,98182.88
1141,2018-11-05,0.0,98182.88
1141,2018-07-04,716.6,98182.88
1141,2018-07-09,35.03,98182.88
1141,2018-11-12,0.0,98182.88
1141,2018-12-25,98.79,98182.88
1141,2018-08-10,526.25,98182.88
1141,2018-07-20,0.0,98182.88
1141,2018-09-08,411.62,98182.88
1141,2018-07-14,386.03,98182.88
1141,2018-10-26,39.9,98182.88
1141,2018-09-05,563.8,98182.88
1141,2018-09-12,0.0,98182.88
1141,2018-09-08,254.06,98182.88
1141,2018-07-17,0.0,98182.88
1141,2018-08-02,744.28,98182.88
1141,2018-11-17,97.65,98182.88
1141,2018-09-17,107.03,98182.88
1141,2018-07-20,376.65,98182.88
1141,2018-12-26,672.83,98182.88
1141,2018-07-10,1126.12,98182.88
1141,2018-12-07,370.04,98182.88
1141,2018-07-28,0.0,98182.88
1141,2018-09-05,0.0,98182.88
1141,2018-11-14,261.86,98182.88
1141,2018-11-26,310.06,98182.88
1141,2018-08-14,324.93,98182.88
1141,2018-11-11,0.0,98182.88
1141,2018-12-05,0.0,98182.88
1141,2018-11-01,0.0,98182.88
1141,2018-08-28,285.85,98182.88
1141,2018-12-19,268.03,98182.88
1141,2018-08-14,465.73,98182.88
1141,2018-09-07,23.81,98182.88
1141,2018-09-20,489.37,98182.88
1141,2018-07-03,162.05,98182.88
1141,2018-11-20,279.23,98182.88
1141,2018-12-10,518.55,98182.88
1141,2018-08-09,3.98,98182.88
1141,2018-07-01,465.82,98182.88
1141,2018-07-22,0.0,98182.88
1141,2018-11-15,566.82,98182.88
1141,2018-11-01,120.18,98182.88
1141,2018-11-21,520.62,98182.88
1141,2018-08-19,0.0,98182.88
1141,2018-10-26,276.5,98182.88
1141,2018-08-22,224.67,98182.88
1141,2018-11-15,712.54,98182.88
1141,2018-08-18,764.77,98182.88
1141,2018-11-16,593.5,98182.88
1141,2018-12-11,703.36,98182.88
1141,2018-12-23,1116.95,98182.88
1141,2018-11-21,0.0,98182.88
1141,2018-09-05,301.95,98182.88
1141,2018-07-09,375.18,98182.88
1141,2018-07-18,753.85,98182.88
1141,2018-12-27,621.8,98182.88
1141,2018-11-03,211.99,98182.88
1141,2018-08-15,512.91,98182.88
1141,2018-10-06,80.53,98182.88
1141,2018-07-07,194.93,98182.88
1141,2018-07-11,322.55,98182.88
1141,2018-10-22,431.48,98182.88
1141,2018-07-30,209.83,98182.88
1141,2018-10-25,642.42,98182.88
1141,2018-09-08,0.0,98182.88
1141,2018-07-24,0.0,98182.88
1141,2018-07-16,0.0,98182.88
1141,2018-12-10,413.0,98182.88
1141,2018-12-05,134.32,98182.88
1141,2018-09-26,59.65,98182.88
1141,2018-12-15,0.0,98182.88
1141,2018-08-15,402.64,98182.88
1141,2018-09-05,0.0,98182.88
1141,2018-10-07,425.4,98182.88
1141,2018-12-04,195.4,98182.88
1141,2018-12-22,504.35,98182.88
1141,2018-11-05,421.17,98182.88
1141,2018-09-06,622.68,98182.88
1141,2018-12-21,135.81,98182.88
1141,2018-08-20,247.49,98182.88
1141,2018-07-26,0.0,98182.88
1141,2018-08-21,0.0,98182.88
1141,2018-10-01,233.45,98182.88
1141,2018-08-26,211.06,98182.88
1141,2018-08-23,611.92,98182.88
1141,2018-08-30,328.08,98182.88
1141,2018-10-17,0.0,98182.88
1141,2018-07-14,566.13,98182.88
1141,2018-11-01,338.83,98182.88
1141,2018-10-31,710.53,98182.88
1141,2018-11-25,278.61,98182.88
1141,2018-10-27,65.34,98182.88
1141,2018-07-09,0.0,98182.88
1141,2018-12-18,443.35,98182.88
1141,2018-07-16,0.0,98182.88
1141,2018-10-31,284.67,98182.88
1141,2018-09-24,0.0,98182.88
1141,2018-07-07,908.16,98182.88
1141,2018-07-30,0.0,98182.88
1141,2018-07-15,861.31,98182.88
1141,2018-10-10,289.74,98182.88
1141,2018-08-23,41.89,98182.88
1141,2018-07-26,820.21,98182.88
1141,2018-10-30,599.69,98182.88
1141,2018-12-23,650.96,98182.88
1141,2018-08-12,918.04,98182.88
1141,2018-07-05,221.15,98182.88
1141,2018-12-06,586.52,98182.88
1141,2018-12-26,740.74,98182.88
1141,2018-09-07,152.47,98182.88
1141,2018-10-19,151.4,98182.88
1141,2018-10-25,387.28,98182.88
1141,2018-09-29,380.86,98182.88
1141,2018-07-17,274.59,98182.88
1141,2018-09-27,530.76,98182.88
1141,2018-07-03,0.0,98182.88
1141,2018-08-05,237.51,98182.88
1141,2018-07-01,0.0,98182.88
1141,2018-11-23,94.99,98182.88
1141,2018-10-28,93.17,98182.88
1141,2018-10-21,287.27,98182.88
1141,2018-09-22,332.31,98182.88
1141,2018-08-02,19.19,98182.88
1141,2018-10-08,0.0,98182.88
1141,2018-10-17,737.88,98182.88
1141,2018-12-03,1113.81,98182.88
1141,2018-08-15,0.0,98182.88
1141,2018-11-15,92.0,98182.88
1141,2018-12-31,7.05,98182.88
1141,2018-11-19,337.9,98182.88
1141,2018-11-22,338.7,98182.88
1141,2018-11-02,268.32,98182.88
1141,2018-11-29,434.61,98182.88
1141,2018-10-04,532.07,98182.88
1141,2018-11-08,318.75,98182.88
1141,2018-11-23,0.0,98182.88
1141,2018-11-01,0.0,98182.88
1141,2018-09-09,70.36,98182.88
1141,2018-11-13,670.05,98182.88
1141,2018-10-11,669.6,98182.88
1141,2018-07-31,0.0,98182.88
1141,2018-10-10,420.12,98182.88
1141,2018-08-21,130.53,98182.88
1141,2018-08-05,399.06,98182.88
1141,2018-11-14,338.14,98182.88
1141,2018-07-10,156.89,98182.88
1141,2018-09-29,201.89,98182.88
1141,2018-07-18,845.93,98182.88
1141,2018-10-22,89.47,98182.88
1141,2018-12-07,285.79,98182.88
1141,2018-08-13,333.83,98182.88
1141,2018-08-31,423.27,98182.88
1141,2018-09-18,550.69,98182.88
1141,2018-08-21,526.41,98182.88
1141,2018-08-18,604.17,98182.88
1141,2018-09-10,186.2,98182.88
1141,2018-12-07,0.0,98182.88
1141,2018-06-29,0.0,98182.88
1141,2018-08-25,0.0,98182.88
1141,2018-11-12,179.44,98182.88
1141,2018-10-21,275.94,98182.88
1141,2018-08-24,662.86,98182.88
1141,2018-09-22,2.54,98182.88
1141,2018-10-11,738.26,98182.88
1141,2018-10-11,0.0,98182.88
1141,2018-11-24,66.96,98182.88
1141,2018-11-09,148.72,98182.88
1141,2018-12-04,900.57,98182.88
1141,2018-08-29,0.0,98182.88
1141,2018-10-24,193.15,98182.88
1141,2018-11-14,347.56,98182.88
1141,2018-07-16,564.73,98182.88
1141,2018-10-26,223.69,98182.88
1141,2018-08-17,0.0,98182.88
1141,2018-12-06,322.0,98182.88
1141,2018-08-20,425.56,98182.88
1141,2018-10-05,345.74,98182.88
1141,2018-12-04,0.0,98182.88
1141,2018-08-31,0.0,98182.88
1141,2018-11-22,604.26,98182.88
1141,2018-11-09,670.59,98182.88
1141,2018-08-31,296.49,98182.88
1141,2018-12-04,269.35,98182.88
1141,2018-11-23,547.38,98182.88
1141,2018-07-17,357.84,98182.88
1141,2018-12-16,428.54,98182.88
1141,2018-08-30,643.0,98182.88
1141,2018-10-20,567.14,98182.88
1141,2018-11-24,525.52,98182.88
1141,2018-10-27,0.0,98182.88
1141,2018-10-08,283.11,98182.88
1141,2018-09-21,348.22,98182.88
1141,2018-08-03,257.88,98182.88
1141,2018-10-06,0.0,98182.88
1141,2018-10-09,0.0,98182.88
1141,2018-08-19,174.64,98182.88
1141,2018-11-03,265.99,98182.88
1141,2018-11-12,34.38,98182.88
1141,2018-12-15,374.24,98182.88
1141,2018-11-11,198.45,98182.88
1141,2018-11-24,0.0,98182.88
1141,2018-07-12,696.66,98182.88
1141,2018-10-15,586.47,98182.88
1141,2018-11-13,349.4,98182.88
1141,2018-09-27,509.38,98182.88
1141,2018-09-10,429.13,98182.88
1141,2018-07-04,752.84,98182.88
1141,2018-09-17,162.11,98182.88
1142,2018-12-06,0.0,76552.43
1142,2018-10-26,24.49,76552.43
1142,2018-11-13,52.62,76552.43
1142,2018-11-18,559.54,76552.43
1142,2018-08-30,578.86,76552.43
1142,2018-12-02,0.0,76552.43
1142,2018-12-22,381.43,76552.43
1142,2018-08-26,488.47,76552.43
1142,2018-12-15,412.54,76552.43
1142,2018-08-26,282.15,76552.43
1142,2018-10-19,226.04,76552.43
1142,2018-12-05,329.9,76552.43
1142,2018-10-11,154.63,76552.43
1142,2018-10-25,229.12,76552.43
1142,2018-11-24,404.63,76552.43
1142,2018-09-11,563.98,76552.43
1142,2018-10-18,0.0,76552.43
1142,2018-12-27,337.16,76552.43
1142,2018-11-09,0.0,76552.43
1142,2018-10-12,239.46,76552.43
1142,2018-11-06,563.15,76552.43
1142,2018-12-22,284.1,76552.43
1142,2018-11-04,335.94,76552.43
1142,2018-11-13,192.79,76552.43
1142,2018-09-21,134.27,76552.43
1142,2018-11-19,476.71,76552.43
1142,2018-08-26,901.0,76552.43
1142,2018-10-02,101.55,76552.43
1142,2018-12-28,218.98,76552.43
1142,2018-12-10,309.81,76552.43
1142,2018-12-31,440.92,76552.43
1142,2018-09-27,113.54,76552.43
1142,2018-12-17,256.05,76552.43
1142,2018-12-17,234.48,76552.43
1142,2018-11-03,0.0,76552.43
1142,2018-10-26,580.51,76552.43
1142,2018-09-19,255.36,76552.43
1142,2018-11-14,73.38,76552.43
1142,2018-08-29,487.58,76552.43
1142,2018-10-09,410.2,76552.43
1142,2018-10-20,205.17,76552.43
1142,2018-10-19,352.44,76552.43
1142,2018-09-29,219.74,76552.43
1142,2018-09-17,757.0,76552.43
1142,2018-12-26,67.83,76552.43
1142,2018-11-13,146.08,76552.43
1142,2018-12-06,571.57,76552.43
1142,2018-09-15,477.02,76552.43
1142,2018-11-18,971.42,76552.43
1142,2018-09-02,839.37,76552.43
1142,2018-11-21,490.62,76552.43
1142,2018-09-18,159.02,76552.43
1142,2018-11-05,301.93,76552.43
1142,2018-10-03,341.37,76552.43
1142,2018-12-02,63.37,76552.43
1142,2018-12-07,777.99,76552.43
1142,2018-11-04,465.06,76552.43
1142,2018-12-07,401.4,76552.43
1142,2018-12-13,736.5,76552.43
1142,2018-10-02,479.48,76552.43
1142,2018-08-28,297.74,76552.43
1142,2018-12-21,237.42,76552.43
1142,2018-11-21,448.54,76552.43
1142,2018-09-27,772.7,76552.43
1142,2018-09-20,61.64,76552.43
1142,2018-11-26,102.19,76552.43
