user_id,plan,mb_used,total_messages_used,total_minutes
1054,surf,46981.51,32718.0,41496.0
1054,surf,46981.51,32964.0,41808.0
1054,surf,47198.65,33210.0,42120.0
1054,surf,47198.65,33456.0,42432.0
1054,surf,47512.23,33702.0,42744.0
1054,surf,47512.23,33948.0,43056.0
1054,surf,47601.83,34194.0,43368.0
1054,surf,48078.68,34440.0,43680.0
1054,surf,48317.88,34686.0,43992.0
1054,surf,48980.43,34932.0,44304.0
1054,surf,49405.77,35178.0,44616.0
1054,surf,49562.409999999996,35424.0,44928.0
1054,surf,49728.88,35670.0,45240.0
1054,surf,49728.88,35916.0,45552.0
1054,surf,50116.62,36162.0,45864.0
1054,surf,50116.62,36408.0,46176.0
1054,surf,50116.62,36654.0,46488.0
1054,surf,50166.22,36900.0,46800.0
1054,surf,50166.22,37146.0,47112.0
1054,surf,50922.72,37392.0,47424.0
1054,surf,51089.67,37638.0,47736.0
1054,surf,51475.159999999996,37884.0,48048.0
1054,surf,51475.159999999996,38130.0,48360.0
1054,surf,51959.4,38376.0,48672.0
1054,surf,51959.4,38622.0,48984.0
1054,surf,52119.49,38868.0,49296.0
1054,surf,52510.07,39114.0,49608.0
1054,surf,52955.19,39360.0,49920.0
1054,surf,53179.68,39606.0,50232.0
1054,surf,53282.82,39852.0,50544.0
1054,surf,53360.96,40098.0,50856.0
1054,surf,53489.38,40344.0,51168.0
1054,surf,53716.26,40590.0,51480.0
1054,surf,54007.95,40836.0,51792.0
1054,surf,54025.95,41082.0,52104.0
1054,surf,54452.76,41328.0,52416.0
1054,surf,55012.63,41574.0,52728.0
1054,surf,55149.82,41820.0,53040.0
1054,surf,55564.9,42066.0,53352.0
1054,surf,56019.49,42312.0,53664.0
1054,surf,56019.49,42558.0,53976.0
1054,surf,56455.69,42804.0,54288.0
1054,surf,56824.159999999996,43050.0,54600.0
1054,surf,57069.09,43296.0,54912.0
1054,surf,57436.51,43542.0,55224.0
1054,surf,57982.71,43788.0,55536.0
1054,surf,58212.36,44034.0,55848.0
1054,surf,58493.75,44280.0,56160.0
1054,surf,58910.71,44526.0,56472.0
1054,surf,59626.15,44772.0,56784.0
1054,surf,60015.42,45018.0,57096.0
1054,surf,60444.5,45264.0,57408.0
1054,surf,60592.28,45510.0,57720.0
1054,surf,60592.28,45756.0,58032.0
1054,surf,61040.61,46002.0,58344.0
1054,surf,61040.61,46248.0,58656.0
1054,surf,61150.75,46494.0,58968.0
1054,surf,61937.65,46740.0,59280.0
1054,surf,61937.65,46986.0,59592.0
1054,surf,62361.63,47232.0,59904.0
1054,surf,63056.5,47478.0,60216.0
1054,surf,63267.43,47724.0,60528.0
1054,surf,63287.34,47970.0,60840.0
1054,surf,63558.92,48216.0,61152.0
1054,surf,64147.59,48462.0,61464.0
1054,surf,64398.56,48708.0,61776.0
1054,surf,64830.2,48954.0,62088.0
1054,surf,65166.58,49200.0,62400.0
1054,surf,65726.59,49446.0,62712.0
1054,surf,66048.28,49692.0,63024.0
1054,surf,66048.28,49938.0,63336.0
1054,surf,66740.44,50184.0,63648.0
1054,surf,66740.44,50430.0,63960.0
1054,surf,67421.95,50676.0,64272.0
1054,surf,68098.89,50922.0,64584.0
1054,surf,68569.65,51168.0,64896.0
1054,surf,68569.65,51414.0,65208.0
1054,surf,69071.21,51660.0,65520.0
1054,surf,69617.87,51906.0,65832.0
1054,surf,69835.41,52152.0,66144.0
1054,surf,70537.8,52398.0,66456.0
1054,surf,70537.8,52644.0,66768.0
1054,surf,70676.95,52890.0,67080.0
1054,surf,71274.68,53136.0,67392.0
1054,surf,71359.29,53382.0,67704.0
1054,surf,71898.99,53628.0,68016.0
1054,surf,72388.75,53874.0,68328.0
1054,surf,72905.04,54120.0,68640.0
1054,surf,73233.05,54366.0,68952.0
1054,surf,73248.43,54612.0,69264.0
1054,surf,73473.24,54858.0,69576.0
1054,surf,73846.18,55104.0,69888.0
1054,surf,73846.18,55350.0,70200.0
1054,surf,74189.15,55596.0,70512.0
1054,surf,74668.2,55842.0,70824.0
1054,surf,75236.74,56088.0,71136.0
1054,surf,75812.4,56334.0,71448.0
1054,surf,76234.6,56580.0,71760.0
1054,surf,76653.71,56826.0,72072.0
1054,surf,77162.22,57072.0,72384.0
1054,surf,77162.22,57318.0,72696.0
1054,surf,77870.93,57564.0,73008.0
1054,surf,78180.64,57810.0,73320.0
1054,surf,78454.66,58056.0,73632.0
1054,surf,78598.12,58302.0,73944.0
1054,surf,78598.12,58548.0,74256.0
1054,surf,78802.34,58794.0,74568.0
1054,surf,78848.38,59040.0,74880.0
1054,surf,79640.86,59286.0,75192.0
1054,surf,80247.49,59532.0,75504.0
1054,surf,80247.49,59778.0,75816.0
1054,surf,80806.27,60024.0,76128.0
1054,surf,81191.36,60270.0,76440.0
1054,surf,81535.53,60516.0,76752.0
1054,surf,81662.5,60762.0,77064.0
1054,surf,82317.22,61008.0,77376.0
1054,surf,82875.33,61254.0,77688.0
1054,surf,83614.48,61500.0,78000.0
1054,surf,83614.48,61746.0,78312.0
1054,surf,84340.12,61992.0,78624.0
1054,surf,84737.63,62238.0,78936.0
1054,surf,84737.63,62484.0,79248.0
1054,surf,85150.91,62730.0,79560.0
1054,surf,85150.91,62976.0,79872.0
1054,surf,85177.33,63222.0,80184.0
1054,surf,85540.31999999999,63468.0,80496.0
1054,surf,85573.9,63714.0,80808.0
1054,surf,86295.03,63960.0,81120.0
1054,surf,86295.03,64206.0,81432.0
1054,surf,87075.16,64452.0,81744.0
1054,surf,87075.16,64698.0,82056.0
1054,surf,87363.67,64944.0,82368.0
1054,surf,87363.67,65190.0,82680.0
1054,surf,87920.06999999999,65436.0,82992.0
1054,surf,88299.33,65682.0,83304.0
1054,surf,88890.62,65928.0,83616.0
1054,surf,89423.97,66174.0,83928.0
1054,surf,89931.22,66420.0,84240.0
1054,surf,90088.26,66666.0,84552.0
1054,surf,90151.67,66912.0,84864.0
1054,surf,90293.93,67158.0,85176.0
1054,surf,90293.93,67404.0,85488.0
1054,surf,90435.01,67650.0,85800.0
1054,surf,90485.85,67896.0,86112.0
1054,surf,90995.5,68142.0,86424.0
1054,surf,91444.79,68388.0,86736.0
1054,surf,91744.26,68634.0,87048.0
1054,surf,91833.05,68880.0,87360.0
1054,surf,92072.66,69126.0,87672.0
1054,surf,92562.26,69372.0,87984.0
1054,surf,92980.39,69618.0,88296.0
1054,surf,93399.01,69864.0,88608.0
1054,surf,94171.44,70110.0,88920.0
1054,surf,94575.94,70356.0,89232.0
1054,surf,95078.14,70602.0,89544.0
1054,surf,95307.66,70848.0,89856.0
1054,surf,95363.01,71094.0,90168.0
1054,surf,95594.31,71340.0,90480.0
1054,surf,96089.55,71586.0,90792.0
1054,surf,96358.39,71832.0,91104.0
1054,surf,96926.61,72078.0,91416.0
1054,surf,97462.11,72324.0,91728.0
1054,surf,97740.99,72570.0,92040.0
1054,surf,98702.71,72816.0,92352.0
1054,surf,98908.89,73062.0,92664.0
1054,surf,99098.66,73308.0,92976.0
1054,surf,99098.66,73554.0,93288.0
1054,surf,99098.66,73800.0,93600.0
1054,surf,99098.66,74046.0,93912.0
1054,surf,99520.84,74292.0,94224.0
1054,surf,100098.53,74538.0,94536.0
1054,surf,100736.37,74784.0,94848.0
1054,surf,100736.37,75030.0,95160.0
1054,surf,100885.13,75276.0,95472.0
1054,surf,101295.17,75522.0,95784.0
1054,surf,101547.06,75768.0,96096.0
1054,surf,101948.02,76014.0,96408.0
1054,surf,102062.66,76260.0,96720.0
1054,surf,102951.04,76506.0,97032.0
1054,surf,103832.58,76752.0,97344.0
1054,surf,104804.23,76998.0,97656.0
1054,surf,105090.43,77244.0,97968.0
1054,surf,105090.43,77490.0,98280.0
1054,surf,105136.96,77736.0,98592.0
1054,surf,105502.56999999999,77982.0,98904.0
1054,surf,106046.06,78228.0,99216.0
1054,surf,106709.62,78474.0,99528.0
1054,surf,106710.95,78720.0,99840.0
1054,surf,106813.11,78966.0,100152.0
1054,surf,106997.15,79212.0,100464.0
1054,surf,106997.15,79458.0,100776.0
1054,surf,107179.66,79704.0,101088.0
1054,surf,107256.19,79950.0,101400.0
1054,surf,107285.56,80196.0,101712.0
1054,surf,107285.56,80442.0,102024.0
1054,surf,107765.3,80688.0,102336.0
1054,surf,108234.29,80934.0,102648.0
1054,surf,109019.5,81180.0,102960.0
1054,surf,109019.5,81426.0,103272.0
1054,surf,109088.14,81672.0,103584.0
1054,surf,109879.73,81918.0,103896.0
1054,surf,110257.34,82164.0,104208.0
1054,surf,110568.0,82410.0,104520.0
1054,surf,110941.28,82656.0,104832.0
1054,surf,111334.47,82902.0,105144.0
1054,surf,111561.21,83148.0,105456.0
1054,surf,111981.64,83394.0,105768.0
1054,surf,112469.03,83640.0,106080.0
1054,surf,113485.16,83886.0,106392.0
1054,surf,113793.52,84132.0,106704.0
1054,surf,114366.79,84378.0,107016.0
1054,surf,114958.29,84624.0,107328.0
1054,surf,115585.52,84870.0,107640.0
1054,surf,116362.31,85116.0,107952.0
1054,surf,116362.31,85362.0,108264.0
1054,surf,116844.6,85608.0,108576.0
1054,surf,117531.86,85854.0,108888.0
1054,surf,117912.36,86100.0,109200.0
1054,surf,118011.16,86346.0,109512.0
1054,surf,118114.61,86592.0,109824.0
1054,surf,118114.61,86838.0,110136.0
1054,surf,118692.86,87084.0,110448.0
1054,surf,119124.84,87330.0,110760.0
1054,surf,119139.31,87576.0,111072.0
1054,surf,119139.31,87822.0,111384.0
1054,surf,119147.37,88068.0,111696.0
1054,surf,119147.41,88314.0,112008.0
1054,surf,119187.35,88560.0,112320.0
1054,surf,119200.9,88806.0,112632.0
1054,surf,119200.9,89052.0,112944.0
1054,surf,119200.9,89298.0,113256.0
1054,surf,119200.9,89544.0,113568.0
1054,surf,119614.6,89790.0,113880.0
1054,surf,120100.99,90036.0,114192.0
1054,surf,120503.34,90282.0,114504.0
1054,surf,120513.66,90528.0,114816.0
1054,surf,120934.18,90774.0,115128.0
1054,surf,121664.98,91020.0,115440.0
1054,surf,121839.19,91266.0,115752.0
1054,surf,122063.14,91512.0,116064.0
1054,surf,122714.61,91758.0,116376.0
1054,surf,123582.6,92004.0,116688.0
1054,surf,123967.63,92250.0,117000.0
1054,surf,124194.73,92496.0,117312.0
1054,surf,124430.81999999999,92742.0,117624.0
1054,surf,124905.26,92988.0,117936.0
1054,surf,125132.95,93234.0,118248.0
1054,surf,125177.88,93480.0,118560.0
1054,surf,125177.88,93726.0,118872.0
1054,surf,125636.93,93972.0,119184.0
1054,surf,125776.48,94218.0,119496.0
1054,surf,126397.1,94464.0,119808.0
1054,surf,126593.64,94710.0,120120.0
1054,surf,126719.76,94956.0,120432.0
1054,surf,126857.74,95202.0,120744.0
1054,surf,126896.58,95448.0,121056.0
1054,surf,127588.31999999999,95694.0,121368.0
1054,surf,128118.41,95940.0,121680.0
1054,surf,128118.41,96186.0,121992.0
1054,surf,128118.41,96432.0,122304.0
1054,surf,128590.8,96678.0,122616.0
1054,surf,129298.87,96924.0,122928.0
1054,surf,129298.87,97170.0,123240.0
1054,surf,129840.73,97416.0,123552.0
1054,surf,129840.73,97662.0,123864.0
1054,surf,130227.35,97908.0,124176.0
1054,surf,130421.17,98154.0,124488.0
1054,surf,130530.31999999999,98400.0,124800.0
1054,surf,130530.31999999999,98646.0,125112.0
1054,surf,130910.84,98892.0,125424.0
1054,surf,131389.26,99138.0,125736.0
1054,surf,131513.25,99384.0,126048.0
1054,surf,131767.12,99630.0,126360.0
1054,surf,132454.24,99876.0,126672.0
1054,surf,132660.92,100122.0,126984.0
1054,surf,133384.55,100368.0,127296.0
1054,surf,133857.1,100614.0,127608.0
1054,surf,133882.63,100860.0,127920.0
1054,surf,134340.65,101106.0,128232.0
1054,surf,134598.47,101352.0,128544.0
1054,surf,134798.41,101598.0,128856.0
1054,surf,135040.42,101844.0,129168.0
1054,surf,135177.21,102090.0,129480.0
1054,surf,135509.49,102336.0,129792.0
1054,surf,136538.12,102582.0,130104.0
1054,surf,137097.11,102828.0,130416.0
1054,surf,137097.11,103074.0,130728.0
1054,surf,137277.42,103320.0,131040.0
1054,surf,137570.3,103566.0,131352.0
1054,surf,137570.3,103812.0,131664.0
1054,surf,137570.3,104058.0,131976.0
1054,surf,137900.92,104304.0,132288.0
1054,surf,138557.02,104550.0,132600.0
1054,surf,138848.32,104796.0,132912.0
1054,surf,138991.23,105042.0,133224.0
1054,surf,138991.23,105288.0,133536.0
1054,surf,139125.12,105534.0,133848.0
1054,surf,139216.65,105780.0,134160.0
1054,surf,139216.65,106026.0,134472.0
1054,surf,139654.26,106272.0,134784.0
1054,surf,140067.91,106518.0,135096.0
1054,surf,140371.62,106764.0,135408.0
1054,surf,140371.62,107010.0,135720.0
1054,surf,140371.62,107256.0,136032.0
1054,surf,140847.93,107502.0,136344.0
1054,surf,141523.75,107748.0,136656.0
1054,surf,142146.91,107994.0,136968.0
1054,surf,142146.91,108240.0,137280.0
1054,surf,142535.5,108486.0,137592.0
1054,surf,142846.31,108732.0,137904.0
1054,surf,143047.03,108978.0,138216.0
1054,surf,143792.92,109224.0,138528.0
1054,surf,143957.13,109470.0,138840.0
1054,surf,144148.83,109716.0,139152.0
1054,surf,144662.0,109962.0,139464.0
1054,surf,145349.7,110208.0,139776.0
1054,surf,145938.92,110454.0,140088.0
1054,surf,146204.57,110700.0,140400.0
1054,surf,146204.57,110946.0,140712.0
1054,surf,146352.34,111192.0,141024.0
1054,surf,147126.06,111438.0,141336.0
1054,surf,147484.3,111684.0,141648.0
1054,surf,147682.1,111930.0,141960.0
1054,surf,147682.1,112176.0,142272.0
1054,surf,147682.1,112422.0,142584.0
1054,surf,148060.06,112668.0,142896.0
1054,surf,148654.4,112914.0,143208.0
1054,surf,148655.96,113160.0,143520.0
1054,surf,149224.18,113406.0,143832.0
1054,surf,149673.47,113652.0,144144.0
1054,surf,150263.25,113898.0,144456.0
1054,surf,150506.82,114144.0,144768.0
1054,surf,150506.82,114390.0,145080.0
1054,surf,150711.12,114636.0,145392.0
1054,surf,150922.15,114882.0,145704.0
1054,surf,151276.78,115128.0,146016.0
1054,surf,152290.26,115374.0,146328.0
1054,surf,152824.56,115620.0,146640.0
1054,surf,153050.12,115866.0,146952.0
1054,surf,153156.97,116112.0,147264.0
1054,surf,153156.97,116358.0,147576.0
1054,surf,153566.22,116604.0,147888.0
1054,surf,154247.33,116850.0,148200.0
1054,surf,154391.72,117096.0,148512.0
1054,surf,154680.15,117342.0,148824.0
1054,surf,154801.21,117588.0,149136.0
1054,surf,155221.87,117834.0,149448.0
1054,surf,155948.38,118080.0,149760.0
1054,surf,156080.35,118326.0,150072.0
1054,surf,156080.35,118572.0,150384.0
1054,surf,156569.9,118818.0,150696.0
1054,surf,156907.23,119064.0,151008.0
1054,surf,157000.54,119310.0,151320.0
1054,surf,157197.42,119556.0,151632.0
1054,surf,157690.6,119802.0,151944.0
1054,surf,157744.86,120048.0,152256.0
1054,surf,158175.26,120294.0,152568.0
1054,surf,158463.54,120540.0,152880.0
1054,surf,158830.53,120786.0,153192.0
1054,surf,159003.63,121032.0,153504.0
1054,surf,159429.8,121278.0,153816.0
1054,surf,159883.71,121524.0,154128.0
1054,surf,159883.71,121770.0,154440.0
1054,surf,160354.01,122016.0,154752.0
1054,surf,160647.32,122262.0,155064.0
1054,surf,161501.57,122508.0,155376.0
1054,surf,161924.04,122754.0,155688.0
1054,surf,162175.89,123000.0,156000.0
1054,surf,162479.44,123246.0,156312.0
1054,surf,162778.11,123492.0,156624.0
1054,surf,162778.11,123738.0,156936.0
1054,surf,163234.62,123984.0,157248.0
1054,surf,163462.76,124230.0,157560.0
1054,surf,163641.56,124476.0,157872.0
1054,surf,163641.56,124722.0,158184.0
1054,surf,163958.12,124968.0,158496.0
1054,surf,164232.28,125214.0,158808.0
1054,surf,164660.55,125460.0,159120.0
1054,surf,165256.37,125706.0,159432.0
1054,surf,165810.9,125952.0,159744.0
1054,surf,165868.12,126198.0,160056.0
1054,surf,166451.21,126444.0,160368.0
1054,surf,166668.48,126690.0,160680.0
1054,surf,166668.48,126936.0,160992.0
1054,surf,167604.41,127182.0,161304.0
1054,surf,168288.65,127428.0,161616.0
1054,surf,169060.7,127674.0,161928.0
1054,surf,169091.06,127920.0,162240.0
1054,surf,169091.06,128166.0,162552.0
1054,surf,169790.64,128412.0,162864.0
1054,surf,170100.35,128658.0,163176.0
1054,surf,170480.4,128904.0,163488.0
1054,surf,171080.3,129150.0,163800.0
1054,surf,171400.72,129396.0,164112.0
1054,surf,171648.65,129642.0,164424.0
1055,surf,595.26,608.0,264.0
1055,surf,1023.91,1216.0,528.0
1055,surf,1386.87,1824.0,792.0
1055,surf,1944.36,2432.0,1056.0
1055,surf,2331.7799999999997,3040.0,1320.0
1055,surf,3067.01,3648.0,1584.0
1055,surf,3094.76,4256.0,1848.0
1055,surf,3756.9700000000003,4864.0,2112.0
1055,surf,4029.9,5472.0,2376.0
1055,surf,4511.32,6080.0,2640.0
1055,surf,4570.22,6688.0,2904.0
1055,surf,4921.14,7296.0,3168.0
1055,surf,5458.57,7904.0,3432.0
1055,surf,5973.72,8512.0,3696.0
1055,surf,6360.04,9120.0,3960.0
1055,surf,6366.2699999999995,9728.0,4224.0
1055,surf,6411.62,10336.0,4488.0
1055,surf,6411.62,10944.0,4752.0
1055,surf,6731.32,11552.0,5016.0
1055,surf,6731.32,12160.0,5280.0
1055,surf,6963.95,12768.0,5544.0
1055,surf,7534.639999999999,13376.0,5808.0
1055,surf,7558.13,13984.0,6072.0
1055,surf,8041.69,14592.0,6336.0
1055,surf,8443.23,15200.0,6600.0
1055,surf,8443.23,15808.0,6864.0
1055,surf,8848.28,16416.0,7128.0
1055,surf,8908.23,17024.0,7392.0
1055,surf,8997.05,17632.0,7656.0
1055,surf,9018.66,18240.0,7920.0
1055,surf,9717.75,18848.0,8184.0
1055,surf,10113.19,19456.0,8448.0
1055,surf,10113.19,20064.0,8712.0
1055,surf,10113.19,20672.0,8976.0
1055,surf,10293.01,21280.0,9240.0
1055,surf,10754.2,21888.0,9504.0
1055,surf,11374.65,22496.0,9768.0
1055,surf,11632.39,23104.0,10032.0
1055,surf,11879.72,23712.0,10296.0
1055,surf,11879.72,24320.0,10560.0
1055,surf,12316.14,24928.0,10824.0
1055,surf,12598.82,25536.0,11088.0
1055,surf,12676.45,26144.0,11352.0
1055,surf,12906.39,26752.0,11616.0
1055,surf,13405.36,27360.0,11880.0
1055,surf,13405.36,27968.0,12144.0
1055,surf,13649.98,28576.0,12408.0
1055,surf,14143.77,29184.0,12672.0
1055,surf,14527.89,29792.0,12936.0
1055,surf,14527.89,30400.0,13200.0
1055,surf,14592.91,31008.0,13464.0
1055,surf,14736.2,31616.0,13728.0
1055,surf,15320.39,32224.0,13992.0
1055,surf,15830.49,32832.0,14256.0
1055,surf,16702.88,33440.0,14520.0
1055,surf,17367.87,34048.0,14784.0
1055,surf,17756.37,34656.0,15048.0
1055,surf,18244.32,35264.0,15312.0
1055,surf,18244.32,35872.0,15576.0
1055,surf,18359.9,36480.0,15840.0
1055,surf,18359.9,37088.0,16104.0
1055,surf,18692.84,37696.0,16368.0
1055,surf,18692.84,38304.0,16632.0
1055,surf,19223.670000000002,38912.0,16896.0
1055,surf,19775.41,39520.0,17160.0
1055,surf,20651.23,40128.0,17424.0
1055,surf,21053.55,40736.0,17688.0
1055,surf,21247.07,41344.0,17952.0
1055,surf,21944.16,41952.0,18216.0
1055,surf,22529.5,42560.0,18480.0
1055,surf,23338.24,43168.0,18744.0
1055,surf,23365.22,43776.0,19008.0
1055,surf,23652.46,44384.0,19272.0
1055,surf,24005.88,44992.0,19536.0
1055,surf,24271.63,45600.0,19800.0
1055,surf,24271.63,46208.0,20064.0
1055,surf,24569.87,46816.0,20328.0
1055,surf,24880.96,47424.0,20592.0
1055,surf,25089.75,48032.0,20856.0
1055,surf,25169.3,48640.0,21120.0
1055,surf,25321.350000000002,49248.0,21384.0
1055,surf,25680.44,49856.0,21648.0
1055,surf,25868.54,50464.0,21912.0
1055,surf,26056.510000000002,51072.0,22176.0
1055,surf,26861.03,51680.0,22440.0
1055,surf,26997.75,52288.0,22704.0
1055,surf,27830.99,52896.0,22968.0
1055,surf,28139.59,53504.0,23232.0
1055,surf,28241.59,54112.0,23496.0
1055,surf,28602.8,54720.0,23760.0
1055,surf,29478.37,55328.0,24024.0
1055,surf,29478.37,55936.0,24288.0
1055,surf,29575.440000000002,56544.0,24552.0
1055,surf,30213.31,57152.0,24816.0
1055,surf,30220.440000000002,57760.0,25080.0
1055,surf,30489.12,58368.0,25344.0
1055,surf,30784.600000000002,58976.0,25608.0
1055,surf,31204.68,59584.0,25872.0
1055,surf,31586.37,60192.0,26136.0
1055,surf,31953.41,60800.0,26400.0
1055,surf,32364.93,61408.0,26664.0
1055,surf,33145.8,62016.0,26928.0
1055,surf,33145.8,62624.0,27192.0
1055,surf,33551.87,63232.0,27456.0
1055,surf,33551.87,63840.0,27720.0
1055,surf,33870.03,64448.0,27984.0
1055,surf,34001.31,65056.0,28248.0
1055,surf,34867.88,65664.0,28512.0
1055,surf,34867.88,66272.0,28776.0
1055,surf,34886.74,66880.0,29040.0
1055,surf,35133.62,67488.0,29304.0
1055,surf,35511.21,68096.0,29568.0
1055,surf,36378.41,68704.0,29832.0
1055,surf,36688.19,69312.0,30096.0
1055,surf,36688.19,69920.0,30360.0
1055,surf,37161.07,70528.0,30624.0
1055,surf,37426.39,71136.0,30888.0
1055,surf,37928.99,71744.0,31152.0
1055,surf,37928.99,72352.0,31416.0
1055,surf,38091.62,72960.0,31680.0
1055,surf,38091.62,73568.0,31944.0
1055,surf,38420.46,74176.0,32208.0
1055,surf,38752.9,74784.0,32472.0
1055,surf,39123.89,75392.0,32736.0
1055,surf,39218.22,76000.0,33000.0
1055,surf,39457.83,76608.0,33264.0
1055,surf,39632.12,77216.0,33528.0
1055,surf,39965.39,77824.0,33792.0
1055,surf,40021.51,78432.0,34056.0
1055,surf,40422.61,79040.0,34320.0
1055,surf,40422.61,79648.0,34584.0
1055,surf,40654.91,80256.0,34848.0
1055,surf,40710.07,80864.0,35112.0
1055,surf,41180.54,81472.0,35376.0
1055,surf,42027.64,82080.0,35640.0
1055,surf,42404.83,82688.0,35904.0
1055,surf,42689.74,83296.0,36168.0
1055,surf,43347.5,83904.0,36432.0
1055,surf,43726.07,84512.0,36696.0
1055,surf,43995.590000000004,85120.0,36960.0
1055,surf,44328.14,85728.0,37224.0
1055,surf,44709.54,86336.0,37488.0
1055,surf,45224.4,86944.0,37752.0
1055,surf,45673.92,87552.0,38016.0
1055,surf,46140.81,88160.0,38280.0
1055,surf,46602.7,88768.0,38544.0
1055,surf,47216.53,89376.0,38808.0
1055,surf,47560.22,89984.0,39072.0
1055,surf,47831.93,90592.0,39336.0
1055,surf,48216.15,91200.0,39600.0
1055,surf,48734.47,91808.0,39864.0
1055,surf,49059.88,92416.0,40128.0
1055,surf,49059.88,93024.0,40392.0
1055,surf,49194.43,93632.0,40656.0
1055,surf,49455.67,94240.0,40920.0
1055,surf,49639.590000000004,94848.0,41184.0
1055,surf,50205.38,95456.0,41448.0
1055,surf,50319.8,96064.0,41712.0
1055,surf,50319.8,96672.0,41976.0
1055,surf,50685.51,97280.0,42240.0
1055,surf,51112.46,97888.0,42504.0
1055,surf,51697.74,98496.0,42768.0
1055,surf,51697.74,99104.0,43032.0
1055,surf,52477.85,99712.0,43296.0
1055,surf,52636.01,100320.0,43560.0
1055,surf,52957.32,100928.0,43824.0
1055,surf,53303.22,101536.0,44088.0
1055,surf,53446.18,102144.0,44352.0
1055,surf,53564.74,102752.0,44616.0
1055,surf,53746.23,103360.0,44880.0
1055,surf,54085.91,103968.0,45144.0
1055,surf,54372.020000000004,104576.0,45408.0
1055,surf,54892.51,105184.0,45672.0
1055,surf,54892.51,105792.0,45936.0
1055,surf,56038.54,106400.0,46200.0
1055,surf,56197.92,107008.0,46464.0
1055,surf,57048.51,107616.0,46728.0
1055,surf,57224.270000000004,108224.0,46992.0
1055,surf,57224.270000000004,108832.0,47256.0
1055,surf,57939.62,109440.0,47520.0
1055,surf,57954.71,110048.0,47784.0
1055,surf,57954.71,110656.0,48048.0
1055,surf,58188.090000000004,111264.0,48312.0
1055,surf,58741.32,111872.0,48576.0
1055,surf,58753.340000000004,112480.0,48840.0
1055,surf,59019.54,113088.0,49104.0
1055,surf,59288.28,113696.0,49368.0
1055,surf,59561.55,114304.0,49632.0
1055,surf,59962.36,114912.0,49896.0
1055,surf,60405.21,115520.0,50160.0
1055,surf,60548.770000000004,116128.0,50424.0
1055,surf,60548.770000000004,116736.0,50688.0
1055,surf,60789.8,117344.0,50952.0
1055,surf,61327.6,117952.0,51216.0
1055,surf,61808.61,118560.0,51480.0
1055,surf,62050.94,119168.0,51744.0
1055,surf,62050.94,119776.0,52008.0
1055,surf,63138.61,120384.0,52272.0
1055,surf,63365.08,120992.0,52536.0
1055,surf,63460.39,121600.0,52800.0
1055,surf,64080.71,122208.0,53064.0
1055,surf,64941.49,122816.0,53328.0
1055,surf,65285.98,123424.0,53592.0
1055,surf,66049.38,124032.0,53856.0
1055,surf,66838.59,124640.0,54120.0
1055,surf,67298.75,125248.0,54384.0
1055,surf,67478.6,125856.0,54648.0
1055,surf,67623.22,126464.0,54912.0
1055,surf,68093.19,127072.0,55176.0
1055,surf,68659.93000000001,127680.0,55440.0
1055,surf,69341.96,128288.0,55704.0
1055,surf,69882.45,128896.0,55968.0
1055,surf,69922.35,129504.0,56232.0
1055,surf,70428.39,130112.0,56496.0
1055,surf,70720.14,130720.0,56760.0
1055,surf,71186.43000000001,131328.0,57024.0
1055,surf,71438.63,131936.0,57288.0
1055,surf,72266.14,132544.0,57552.0
1055,surf,72686.55,133152.0,57816.0
1055,surf,73141.42,133760.0,58080.0
1055,surf,73141.42,134368.0,58344.0
1055,surf,73363.24,134976.0,58608.0
1055,surf,73761.33,135584.0,58872.0
1055,surf,73986.43000000001,136192.0,59136.0
1055,surf,74270.1,136800.0,59400.0
1055,surf,75016.09,137408.0,59664.0
1055,surf,75434.03,138016.0,59928.0
1055,surf,75434.03,138624.0,60192.0
1055,surf,75457.21,139232.0,60456.0
1055,surf,75525.71,139840.0,60720.0
1055,surf,76067.64,140448.0,60984.0
1055,surf,76141.74,141056.0,61248.0
1055,surf,76594.98,141664.0,61512.0
1055,surf,76858.46,142272.0,61776.0
1055,surf,77561.9,142880.0,62040.0
1055,surf,77740.66,143488.0,62304.0
1055,surf,77927.89,144096.0,62568.0
1055,surf,78689.96,144704.0,62832.0
1055,surf,79284.03,145312.0,63096.0
1055,surf,79525.67,145920.0,63360.0
1055,surf,79774.31,146528.0,63624.0
1055,surf,80211.89,147136.0,63888.0
1055,surf,80676.17,147744.0,64152.0
1055,surf,81183.42,148352.0,64416.0
1055,surf,81310.7,148960.0,64680.0
1055,surf,81581.98,149568.0,64944.0
1055,surf,81581.98,150176.0,65208.0
1055,surf,82380.21,150784.0,65472.0
1055,surf,82380.21,151392.0,65736.0
1055,surf,82503.08,152000.0,66000.0
1055,surf,82853.47,152608.0,66264.0
1055,surf,83167.93000000001,153216.0,66528.0
1055,surf,83845.6,153824.0,66792.0
1055,surf,83845.6,154432.0,67056.0
1055,surf,84319.59,155040.0,67320.0
1055,surf,84319.59,155648.0,67584.0
1055,surf,84319.59,156256.0,67848.0
1055,surf,84868.98,156864.0,68112.0
1055,surf,84960.77,157472.0,68376.0
1055,surf,85623.15,158080.0,68640.0
1055,surf,85974.35,158688.0,68904.0
1055,surf,86415.29000000001,159296.0,69168.0
1055,surf,86415.29000000001,159904.0,69432.0
1055,surf,86415.29000000001,160512.0,69696.0
1055,surf,86415.29000000001,161120.0,69960.0
