user_id,plan,session_date,mb_used,total_minutes,total_messages_used
1136,surf,2018-11-17,607.49,136.0,3.0
1136,surf,2018-11-19,205.87,136.0,1.0
1136,surf,2018-11-19,813.73,136.0,1.0
1136,surf,2018-11-20,72.44,136.0,0.0
1136,surf,2018-11-20,780.21,136.0,0.0
1136,surf,2018-11-21,757.45,136.0,0.0
1136,surf,2018-11-21,529.34,136.0,0.0
1136,surf,2018-11-22,455.55,136.0,2.0
1136,surf,2018-11-22,321.95,136.0,2.0
1136,surf,2018-11-22,0.0,136.0,2.0
1136,surf,2018-11-22,89.24,136.0,2.0
1136,surf,2018-11-22,602.85,136.0,2.0
1136,surf,2018-11-23,495.11,136.0,2.0
1136,surf,2018-11-24,350.26,136.0,3.0
1136,surf,2018-11-24,163.97,136.0,3.0
1136,surf,2018-11-24,585.65,136.0,3.0
1136,surf,2018-11-25,546.09,136.0,3.0
1136,surf,2018-11-25,103.19,136.0,3.0
1136,surf,2018-11-28,108.89,136.0,2.0
1136,surf,2018-11-28,298.66,136.0,2.0
1136,surf,2018-11-28,504.61,136.0,2.0
1136,surf,2018-11-29,845.18,136.0,1.0
1136,surf,2018-11-29,718.18,136.0,1.0
1136,surf,2018-11-30,254.14,136.0,0.0
1136,surf,2018-11-30,349.3,136.0,0.0
1136,surf,2018-11-30,1224.78,136.0,0.0
1136,surf,2018-12-01,112.0,136.0,0.0
1136,surf,2018-12-01,305.02,136.0,0.0
1136,surf,2018-12-01,864.71,136.0,0.0
1136,surf,2018-12-02,565.49,136.0,1.0
1136,surf,2018-12-03,430.58,136.0,1.0
1136,surf,2018-12-03,0.0,136.0,1.0
1136,surf,2018-12-03,182.17,136.0,1.0
1136,surf,2018-12-04,326.11,136.0,2.0
1136,surf,2018-12-04,353.81,136.0,2.0
1136,surf,2018-12-04,826.85,136.0,2.0
1136,surf,2018-12-05,258.9,136.0,1.0
1136,surf,2018-12-05,120.7,136.0,1.0
1136,surf,2018-12-05,0.0,136.0,1.0
1136,surf,2018-12-06,498.46,136.0,6.0
1136,surf,2018-12-06,0.0,136.0,6.0
1136,surf,2018-12-06,282.37,136.0,6.0
1136,surf,2018-12-07,218.42,136.0,3.0
1136,surf,2018-12-07,570.83,136.0,3.0
1136,surf,2018-12-08,0.0,136.0,1.0
1136,surf,2018-12-08,639.33,136.0,1.0
1136,surf,2018-12-09,0.0,136.0,2.0
1136,surf,2018-12-09,366.39,136.0,2.0
1136,surf,2018-12-09,423.17,136.0,2.0
1136,surf,2018-12-10,0.0,136.0,1.0
1136,surf,2018-12-10,814.76,136.0,1.0
1136,surf,2018-12-10,758.81,136.0,1.0
1136,surf,2018-12-11,0.0,136.0,2.0
1136,surf,2018-12-11,462.64,136.0,2.0
1136,surf,2018-12-14,21.68,136.0,1.0
1136,surf,2018-12-14,0.0,136.0,1.0
1136,surf,2018-12-15,433.76,136.0,3.0
1136,surf,2018-12-15,932.5,136.0,3.0
1136,surf,2018-12-16,0.0,136.0,2.0
1136,surf,2018-12-16,0.0,136.0,2.0
1136,surf,2018-12-17,172.92,136.0,3.0
1136,surf,2018-12-17,515.76,136.0,3.0
1136,surf,2018-12-17,270.39,136.0,3.0
1136,surf,2018-12-17,144.01,136.0,3.0
1136,surf,2018-12-17,225.09,136.0,3.0
1136,surf,2018-12-18,823.35,136.0,1.0
1136,surf,2018-12-18,563.49,136.0,1.0
1136,surf,2018-12-18,226.45,136.0,1.0
1136,surf,2018-12-18,148.33,136.0,1.0
1136,surf,2018-12-18,508.21,136.0,1.0
1136,surf,2018-12-18,98.09,136.0,1.0
1136,surf,2018-12-19,496.63,136.0,1.0
1136,surf,2018-12-19,300.22,136.0,1.0
1136,surf,2018-12-19,64.84,136.0,1.0
1136,surf,2018-12-20,189.65,136.0,4.0
1136,surf,2018-12-21,564.3,136.0,1.0
1136,surf,2018-12-21,512.22,136.0,1.0
1136,surf,2018-12-21,105.92,136.0,1.0
1136,surf,2018-12-22,269.79,136.0,1.0
1136,surf,2018-12-22,323.76,136.0,1.0
1136,surf,2018-12-23,601.74,136.0,3.0
1136,surf,2018-12-24,318.68,136.0,0.0
1136,surf,2018-12-25,143.55,136.0,1.0
1136,surf,2018-12-27,819.92,136.0,1.0
1136,surf,2018-12-27,838.5,136.0,1.0
1136,surf,2018-12-28,265.28,136.0,1.0
1136,surf,2018-12-30,721.25,136.0,6.0
1136,surf,2018-12-30,0.0,136.0,6.0
1136,surf,2018-12-30,398.38,136.0,6.0
1136,surf,2018-12-30,505.3,136.0,6.0
1136,surf,2018-12-31,554.19,136.0,2.0
1137,surf,2018-10-10,437.07,,1.0
1137,surf,2018-10-11,425.91,,1.0
1137,surf,2018-10-12,731.39,,1.0
1137,surf,2018-10-12,663.35,,1.0
1137,surf,2018-10-14,657.31,,0.0
1137,surf,2018-10-16,516.1,,3.0
1137,surf,2018-10-17,136.36,,4.0
1137,surf,2018-10-18,766.26,,1.0
1137,surf,2018-10-20,25.9,,4.0
1137,surf,2018-10-28,409.79,,0.0
1137,surf,2018-10-28,197.97,,0.0
1137,surf,2018-10-28,800.88,,0.0
1137,surf,2018-10-29,116.57,,0.0
1137,surf,2018-10-30,737.7,,2.0
1137,surf,2018-10-31,380.35,,1.0
1137,surf,2018-11-03,538.91,,2.0
1137,surf,2018-11-04,870.75,,3.0
1137,surf,2018-11-13,384.1,,4.0
1137,surf,2018-11-14,670.16,,2.0
1137,surf,2018-11-14,57.04,,2.0
1137,surf,2018-11-14,144.1,,2.0
1137,surf,2018-11-29,121.52,,1.0
1137,surf,2018-11-30,298.11,,3.0
1137,surf,2018-12-07,0.0,,1.0
1137,surf,2018-12-07,782.58,,1.0
1137,surf,2018-12-10,156.74,,1.0
1137,surf,2018-12-14,1085.76,,1.0
1137,surf,2018-12-15,696.08,,3.0
1137,surf,2018-12-15,87.47,,3.0
1137,surf,2018-12-16,219.95,,0.0
1137,surf,2018-12-17,327.97,,1.0
1137,surf,2018-12-17,40.93,,1.0
1137,surf,2018-12-18,168.76,,4.0
1137,surf,2018-12-20,864.55,,1.0
1137,surf,2018-12-22,866.9,,0.0
1137,surf,2018-12-24,197.97,,2.0
1137,surf,2018-12-27,0.0,,2.0
1137,surf,2018-12-31,315.96,,2.0
1137,surf,2018-12-31,934.04,,2.0
1138,surf,2018-02-07,493.73,599.0,1.0
1138,surf,2018-02-07,377.39,599.0,1.0
1138,surf,2018-02-07,202.86,599.0,1.0
1138,surf,2018-02-07,606.5,599.0,1.0
1138,surf,2018-02-07,248.43,599.0,1.0
1138,surf,2018-02-08,414.7,599.0,0.0
1138,surf,2018-02-08,614.12,599.0,0.0
1138,surf,2018-02-09,438.38,599.0,0.0
1138,surf,2018-02-09,237.04,599.0,0.0
1138,surf,2018-02-10,486.8,599.0,0.0
1138,surf,2018-02-11,266.89,599.0,1.0
1138,surf,2018-02-12,0.0,599.0,1.0
1138,surf,2018-02-12,321.84,599.0,1.0
1138,surf,2018-02-13,821.53,599.0,0.0
1138,surf,2018-02-13,223.41,599.0,0.0
1138,surf,2018-02-13,499.59,599.0,0.0
1138,surf,2018-02-13,775.68,599.0,0.0
1138,surf,2018-02-14,253.63,599.0,0.0
1138,surf,2018-02-14,612.35,599.0,0.0
1138,surf,2018-02-14,619.47,599.0,0.0
1138,surf,2018-02-15,0.0,599.0,0.0
1138,surf,2018-02-15,549.32,599.0,0.0
1138,surf,2018-02-16,370.87,599.0,0.0
1138,surf,2018-02-16,166.63,599.0,0.0
1138,surf,2018-02-16,423.74,599.0,0.0
1138,surf,2018-02-17,325.3,599.0,1.0
1138,surf,2018-02-18,358.02,599.0,0.0
1138,surf,2018-02-18,0.0,599.0,0.0
1138,surf,2018-02-18,859.79,599.0,0.0
1138,surf,2018-02-18,55.07,599.0,0.0
1138,surf,2018-02-18,25.43,599.0,0.0
1138,surf,2018-02-19,320.58,599.0,2.0
1138,surf,2018-02-20,271.19,599.0,0.0
1138,surf,2018-02-22,2.12,599.0,0.0
1138,surf,2018-02-22,536.48,599.0,0.0
1138,surf,2018-02-23,251.5,599.0,0.0
1138,surf,2018-02-24,533.75,599.0,1.0
1138,surf,2018-02-24,278.42,599.0,1.0
1138,surf,2018-02-24,36.95,599.0,1.0
1138,surf,2018-02-25,0.0,599.0,0.0
1138,surf,2018-02-25,300.67,599.0,0.0
1138,surf,2018-02-26,109.01,599.0,0.0
1138,surf,2018-02-26,430.09,599.0,0.0
1138,surf,2018-02-26,334.74,599.0,0.0
1138,surf,2018-02-27,0.0,599.0,0.0
1138,surf,2018-02-27,423.63,599.0,0.0
1138,surf,2018-02-28,483.33,599.0,0.0
1138,surf,2018-02-28,0.0,599.0,0.0
1138,surf,2018-02-28,0.0,599.0,0.0
1138,surf,2018-02-28,358.18,599.0,0.0
1138,surf,2018-03-01,535.36,599.0,0.0
1138,surf,2018-03-01,0.0,599.0,0.0
1138,surf,2018-03-03,485.31,599.0,1.0
1138,surf,2018-03-05,429.4,599.0,0.0
1138,surf,2018-03-05,545.96,599.0,0.0
1138,surf,2018-03-07,650.13,599.0,0.0
1138,surf,2018-03-08,729.51,599.0,1.0
1138,surf,2018-03-10,424.17,599.0,0.0
1138,surf,2018-03-10,0.0,599.0,0.0
1138,surf,2018-03-10,433.9,599.0,0.0
1138,surf,2018-03-11,530.48,599.0,0.0
1138,surf,2018-03-11,424.52,599.0,0.0
1138,surf,2018-03-12,0.0,599.0,1.0
1138,surf,2018-03-12,475.88,599.0,1.0
1138,surf,2018-03-12,525.43,599.0,1.0
1138,surf,2018-03-12,560.07,599.0,1.0
1138,surf,2018-03-12,569.32,599.0,1.0
1138,surf,2018-03-13,635.94,599.0,0.0
1138,surf,2018-03-14,287.96,599.0,1.0
1138,surf,2018-03-14,863.98,599.0,1.0
1138,surf,2018-03-15,303.93,599.0,0.0
1138,surf,2018-03-16,931.28,599.0,0.0
1138,surf,2018-03-16,0.0,599.0,0.0
1138,surf,2018-03-16,572.1,599.0,0.0
1138,surf,2018-03-17,183.01,599.0,0.0
1138,surf,2018-03-18,27.88,599.0,1.0
1138,surf,2018-03-19,375.28,599.0,0.0
1138,surf,2018-03-19,18.31,599.0,0.0
1138,surf,2018-03-20,159.96,599.0,1.0
1138,surf,2018-03-20,345.22,599.0,1.0
1138,surf,2018-03-20,0.0,599.0,1.0
1138,surf,2018-03-20,503.85,599.0,1.0
1138,surf,2018-03-21,27.73,599.0,0.0
1138,surf,2018-03-21,296.35,599.0,0.0
1138,surf,2018-03-21,183.94,599.0,0.0
1138,surf,2018-03-21,83.78,599.0,0.0
1138,surf,2018-03-23,272.65,599.0,0.0
1138,surf,2018-03-25,0.0,599.0,1.0
1138,surf,2018-03-25,0.0,599.0,1.0
1138,surf,2018-03-26,10.53,599.0,0.0
1138,surf,2018-03-27,352.87,599.0,0.0
1138,surf,2018-03-27,398.73,599.0,0.0
1138,surf,2018-03-27,608.27,599.0,0.0
1138,surf,2018-03-27,218.87,599.0,0.0
1138,surf,2018-03-27,699.16,599.0,0.0
1138,surf,2018-03-29,487.16,599.0,2.0
1138,surf,2018-03-29,203.85,599.0,2.0
1138,surf,2018-03-29,247.95,599.0,2.0
1138,surf,2018-03-30,9.93,599.0,1.0
1138,surf,2018-03-30,434.42,599.0,1.0
1138,surf,2018-03-30,432.38,599.0,1.0
1138,surf,2018-03-31,0.0,599.0,0.0
1138,surf,2018-04-01,579.83,599.0,0.0
1138,surf,2018-04-01,556.8,599.0,0.0
1138,surf,2018-04-02,80.04,599.0,0.0
1138,surf,2018-04-02,0.0,599.0,0.0
1138,surf,2018-04-02,0.0,599.0,0.0
1138,surf,2018-04-02,353.31,599.0,0.0
1138,surf,2018-04-03,552.56,599.0,1.0
1138,surf,2018-04-03,325.54,599.0,1.0
1138,surf,2018-04-03,70.95,599.0,1.0
1138,surf,2018-04-03,486.01,599.0,1.0
1138,surf,2018-04-04,551.49,599.0,0.0
1138,surf,2018-04-04,92.27,599.0,0.0
1138,surf,2018-04-04,161.84,599.0,0.0
1138,surf,2018-04-04,315.5,599.0,0.0
1138,surf,2018-04-04,252.35,599.0,0.0
1138,surf,2018-04-05,0.0,599.0,0.0
1138,surf,2018-04-06,504.54,599.0,1.0
1138,surf,2018-04-06,220.8,599.0,1.0
1138,surf,2018-04-07,208.32,599.0,1.0
1138,surf,2018-04-07,0.0,599.0,1.0
1138,surf,2018-04-09,0.0,599.0,2.0
1138,surf,2018-04-10,228.82,599.0,1.0
1138,surf,2018-04-10,657.07,599.0,1.0
1138,surf,2018-04-10,479.76,599.0,1.0
1138,surf,2018-04-10,391.74,599.0,1.0
1138,surf,2018-04-10,0.0,599.0,1.0
1138,surf,2018-04-12,229.06,599.0,0.0
1138,surf,2018-04-12,606.17,599.0,0.0
1138,surf,2018-04-12,537.6,599.0,0.0
1138,surf,2018-04-13,793.56,599.0,0.0
1138,surf,2018-04-13,0.0,599.0,0.0
1138,surf,2018-04-14,255.34,599.0,0.0
1138,surf,2018-04-14,0.0,599.0,0.0
1138,surf,2018-04-14,397.18,599.0,0.0
1138,surf,2018-04-14,274.01,599.0,0.0
1138,surf,2018-04-14,421.93,599.0,0.0
1138,surf,2018-04-16,156.22,599.0,0.0
1138,surf,2018-04-16,0.0,599.0,0.0
1138,surf,2018-04-16,387.42,599.0,0.0
1138,surf,2018-04-17,86.55,599.0,0.0
1138,surf,2018-04-18,16.84,599.0,0.0
1138,surf,2018-04-18,327.85,599.0,0.0
1138,surf,2018-04-19,80.83,599.0,0.0
1138,surf,2018-04-19,134.89,599.0,0.0
1138,surf,2018-04-19,327.37,599.0,0.0
1138,surf,2018-04-20,158.97,599.0,0.0
1138,surf,2018-04-20,153.41,599.0,0.0
1138,surf,2018-04-20,503.46,599.0,0.0
1138,surf,2018-04-21,565.29,599.0,0.0
1138,surf,2018-04-21,508.75,599.0,0.0
1138,surf,2018-04-21,669.3,599.0,0.0
1138,surf,2018-04-21,168.2,599.0,0.0
1138,surf,2018-04-21,205.82,599.0,0.0
1138,surf,2018-04-22,0.0,599.0,1.0
1138,surf,2018-04-22,114.15,599.0,1.0
1138,surf,2018-04-23,376.06,599.0,0.0
1138,surf,2018-04-25,439.94,599.0,2.0
1138,surf,2018-04-25,308.15,599.0,2.0
1138,surf,2018-04-27,642.0,599.0,0.0
1138,surf,2018-04-27,759.95,599.0,0.0
1138,surf,2018-04-27,789.4,599.0,0.0
1138,surf,2018-04-28,300.38,599.0,0.0
1138,surf,2018-04-28,891.28,599.0,0.0
1138,surf,2018-04-29,246.84,599.0,1.0
1138,surf,2018-04-29,56.08,599.0,1.0
1138,surf,2018-04-30,151.42,599.0,0.0
1138,surf,2018-05-01,468.39,599.0,0.0
1138,surf,2018-05-01,878.19,599.0,0.0
1138,surf,2018-05-01,387.48,599.0,0.0
1138,surf,2018-05-01,180.36,599.0,0.0
1138,surf,2018-05-02,949.07,599.0,0.0
1138,surf,2018-05-02,209.46,599.0,0.0
1138,surf,2018-05-03,554.79,599.0,1.0
1138,surf,2018-05-03,0.0,599.0,1.0
1138,surf,2018-05-06,364.02,599.0,0.0
1138,surf,2018-05-06,583.33,599.0,0.0
1138,surf,2018-05-07,298.22,599.0,1.0
1138,surf,2018-05-07,93.78,599.0,1.0
1138,surf,2018-05-08,415.23,599.0,1.0
1138,surf,2018-05-08,510.86,599.0,1.0
1138,surf,2018-05-08,194.15,599.0,1.0
1138,surf,2018-05-08,467.03,599.0,1.0
1138,surf,2018-05-08,123.26,599.0,1.0
1138,surf,2018-05-09,234.92,599.0,0.0
1138,surf,2018-05-09,85.33,599.0,0.0
1138,surf,2018-05-09,0.0,599.0,0.0
1138,surf,2018-05-10,201.31,599.0,1.0
1138,surf,2018-05-10,385.08,599.0,1.0
1138,surf,2018-05-10,98.9,599.0,1.0
1138,surf,2018-05-10,1091.98,599.0,1.0
1138,surf,2018-05-10,522.43,599.0,1.0
1138,surf,2018-05-10,182.1,599.0,1.0
1138,surf,2018-05-11,0.0,599.0,0.0
1138,surf,2018-05-11,890.87,599.0,0.0
1138,surf,2018-05-12,198.25,599.0,0.0
1138,surf,2018-05-12,446.88,599.0,0.0
1138,surf,2018-05-13,396.62,599.0,0.0
1138,surf,2018-05-13,1143.04,599.0,0.0
1138,surf,2018-05-14,0.0,599.0,0.0
1138,surf,2018-05-14,489.53,599.0,0.0
1138,surf,2018-05-15,205.14,599.0,1.0
1138,surf,2018-05-16,544.07,599.0,2.0
1138,surf,2018-05-16,715.4,599.0,2.0
1138,surf,2018-05-16,904.43,599.0,2.0
1138,surf,2018-05-17,453.13,599.0,0.0
1138,surf,2018-05-17,0.0,599.0,0.0
1138,surf,2018-05-18,341.56,599.0,1.0
1138,surf,2018-05-18,428.23,599.0,1.0
1138,surf,2018-05-18,280.06,599.0,1.0
1138,surf,2018-05-18,0.0,599.0,1.0
1138,surf,2018-05-19,0.0,599.0,0.0
1138,surf,2018-05-19,294.19,599.0,0.0
1138,surf,2018-05-20,0.0,599.0,1.0
1138,surf,2018-05-22,878.46,599.0,1.0
1138,surf,2018-05-22,737.72,599.0,1.0
1138,surf,2018-05-24,0.0,599.0,1.0
1138,surf,2018-05-24,189.82,599.0,1.0
1138,surf,2018-05-24,0.0,599.0,1.0
1138,surf,2018-05-24,188.13,599.0,1.0
1138,surf,2018-05-25,0.0,599.0,1.0
1138,surf,2018-05-25,517.69,599.0,1.0
1138,surf,2018-05-26,340.42,599.0,0.0
1138,surf,2018-05-27,311.39,599.0,1.0
1138,surf,2018-05-27,149.69,599.0,1.0
1138,surf,2018-05-27,345.44,599.0,1.0
1138,surf,2018-05-28,0.0,599.0,0.0
1138,surf,2018-05-28,746.88,599.0,0.0
1138,surf,2018-05-28,20.67,599.0,0.0
1138,surf,2018-05-28,0.0,599.0,0.0
1138,surf,2018-05-30,352.4,599.0,0.0
1138,surf,2018-05-30,224.01,599.0,0.0
1138,surf,2018-05-30,846.2,599.0,0.0
1138,surf,2018-06-01,769.83,599.0,1.0
1138,surf,2018-06-01,243.26,599.0,1.0
1138,surf,2018-06-01,433.65,599.0,1.0
1138,surf,2018-06-02,327.29,599.0,0.0
1138,surf,2018-06-03,627.35,599.0,0.0
1138,surf,2018-06-04,262.61,599.0,0.0
1138,surf,2018-06-04,430.7,599.0,0.0
1138,surf,2018-06-04,0.0,599.0,0.0
1138,surf,2018-06-04,461.33,599.0,0.0
1138,surf,2018-06-05,197.26,599.0,0.0
1138,surf,2018-06-05,112.6,599.0,0.0
1138,surf,2018-06-05,0.0,599.0,0.0
1138,surf,2018-06-05,503.27,599.0,0.0
1138,surf,2018-06-06,603.61,599.0,1.0
1138,surf,2018-06-07,376.11,599.0,1.0
1138,surf,2018-06-08,397.67,599.0,1.0
1138,surf,2018-06-09,500.97,599.0,0.0
1138,surf,2018-06-11,366.54,599.0,0.0
1138,surf,2018-06-11,518.25,599.0,0.0
1138,surf,2018-06-12,221.51,599.0,1.0
1138,surf,2018-06-12,349.71,599.0,1.0
1138,surf,2018-06-13,0.0,599.0,0.0
1138,surf,2018-06-14,220.91,599.0,0.0
1138,surf,2018-06-14,897.04,599.0,0.0
1138,surf,2018-06-15,306.03,599.0,2.0
1138,surf,2018-06-16,0.0,599.0,0.0
1138,surf,2018-06-18,621.23,599.0,1.0
1138,surf,2018-06-18,115.24,599.0,1.0
1138,surf,2018-06-19,523.81,599.0,0.0
1138,surf,2018-06-20,0.0,599.0,3.0
1138,surf,2018-06-20,326.66,599.0,3.0
1138,surf,2018-06-20,311.59,599.0,3.0
1138,surf,2018-06-21,343.8,599.0,1.0
1138,surf,2018-06-22,359.11,599.0,0.0
1138,surf,2018-06-23,423.9,599.0,0.0
1138,surf,2018-06-23,0.0,599.0,0.0
1138,surf,2018-06-23,0.0,599.0,0.0
1138,surf,2018-06-24,443.68,599.0,0.0
1138,surf,2018-06-24,0.0,599.0,0.0
1138,surf,2018-06-24,740.13,599.0,0.0
1138,surf,2018-06-25,336.76,599.0,2.0
1138,surf,2018-06-25,0.0,599.0,2.0
1138,surf,2018-06-26,174.46,599.0,1.0
1138,surf,2018-06-26,0.0,599.0,1.0
1138,surf,2018-06-27,1.02,599.0,1.0
1138,surf,2018-06-27,645.81,599.0,1.0
1138,surf,2018-06-27,400.48,599.0,1.0
1138,surf,2018-06-28,281.38,599.0,0.0
1138,surf,2018-06-28,257.95,599.0,0.0
1138,surf,2018-06-29,390.99,599.0,0.0
1138,surf,2018-06-29,371.01,599.0,0.0
1138,surf,2018-06-29,88.46,599.0,0.0
1138,surf,2018-06-29,196.31,599.0,0.0
1138,surf,2018-06-29,620.43,599.0,0.0
1138,surf,2018-06-29,600.71,599.0,0.0
1138,surf,2018-06-30,135.11,599.0,0.0
1138,surf,2018-06-30,881.94,599.0,0.0
1138,surf,2018-07-01,984.31,599.0,0.0
1138,surf,2018-07-01,0.0,599.0,0.0
1138,surf,2018-07-01,865.98,599.0,0.0
1138,surf,2018-07-02,118.47,599.0,0.0
1138,surf,2018-07-03,460.71,599.0,1.0
1138,surf,2018-07-03,806.78,599.0,1.0
1138,surf,2018-07-03,176.33,599.0,1.0
1138,surf,2018-07-03,38.56,599.0,1.0
1138,surf,2018-07-04,298.75,599.0,0.0
1138,surf,2018-07-04,584.31,599.0,0.0
1138,surf,2018-07-05,641.09,599.0,0.0
1138,surf,2018-07-05,180.99,599.0,0.0
1138,surf,2018-07-05,562.19,599.0,0.0
1138,surf,2018-07-06,418.65,599.0,0.0
1138,surf,2018-07-07,1259.78,599.0,1.0
1138,surf,2018-07-07,567.43,599.0,1.0
1138,surf,2018-07-08,0.0,599.0,0.0
1138,surf,2018-07-09,151.11,599.0,0.0
1138,surf,2018-07-10,359.82,599.0,0.0
1138,surf,2018-07-10,217.37,599.0,0.0
1138,surf,2018-07-10,0.0,599.0,0.0
1138,surf,2018-07-10,133.48,599.0,0.0
1138,surf,2018-07-10,98.09,599.0,0.0
1138,surf,2018-07-11,60.42,599.0,1.0
1138,surf,2018-07-13,417.64,599.0,0.0
1138,surf,2018-07-14,408.49,599.0,0.0
1138,surf,2018-07-14,0.0,599.0,0.0
1138,surf,2018-07-14,217.61,599.0,0.0
1138,surf,2018-07-14,415.46,599.0,0.0
1138,surf,2018-07-15,221.68,599.0,0.0
1138,surf,2018-07-15,863.35,599.0,0.0
1138,surf,2018-07-15,1018.56,599.0,0.0
1138,surf,2018-07-16,0.0,599.0,1.0
1138,surf,2018-07-16,737.32,599.0,1.0
1138,surf,2018-07-16,615.07,599.0,1.0
1138,surf,2018-07-16,0.0,599.0,1.0
1138,surf,2018-07-18,375.99,599.0,0.0
1138,surf,2018-07-18,293.51,599.0,0.0
1138,surf,2018-07-18,355.01,599.0,0.0
1138,surf,2018-07-18,891.1,599.0,0.0
1138,surf,2018-07-18,0.0,599.0,0.0
1138,surf,2018-07-19,173.11,599.0,1.0
1138,surf,2018-07-20,496.64,599.0,0.0
1138,surf,2018-07-20,166.25,599.0,0.0
1138,surf,2018-07-21,185.1,599.0,0.0
1138,surf,2018-07-22,480.91,599.0,0.0
1138,surf,2018-07-22,635.59,599.0,0.0
1138,surf,2018-07-22,110.98,599.0,0.0
1138,surf,2018-07-23,592.03,599.0,0.0
1138,surf,2018-07-25,549.43,599.0,1.0
1138,surf,2018-07-27,727.87,599.0,0.0
1138,surf,2018-07-27,23.28,599.0,0.0
1138,surf,2018-07-27,578.15,599.0,0.0
1138,surf,2018-07-28,317.93,599.0,0.0
1138,surf,2018-07-28,597.86,599.0,0.0
1138,surf,2018-07-30,867.98,599.0,1.0
1138,surf,2018-07-30,704.99,599.0,1.0
1138,surf,2018-07-31,198.62,599.0,0.0
1138,surf,2018-07-31,486.94,599.0,0.0
1138,surf,2018-08-01,718.78,599.0,0.0
1138,surf,2018-08-01,519.66,599.0,0.0
1138,surf,2018-08-01,404.5,599.0,0.0
1138,surf,2018-08-01,148.69,599.0,0.0
1138,surf,2018-08-04,555.79,599.0,0.0
1138,surf,2018-08-04,510.26,599.0,0.0
1138,surf,2018-08-07,912.89,599.0,0.0
1138,surf,2018-08-07,548.42,599.0,0.0
1138,surf,2018-08-08,0.0,599.0,0.0
1138,surf,2018-08-08,217.19,599.0,0.0
1138,surf,2018-08-09,231.68,599.0,0.0
1138,surf,2018-08-09,544.88,599.0,0.0
1138,surf,2018-08-09,0.0,599.0,0.0
1138,surf,2018-08-09,414.62,599.0,0.0
1138,surf,2018-08-10,0.0,599.0,0.0
1138,surf,2018-08-10,703.04,599.0,0.0
1138,surf,2018-08-10,330.23,599.0,0.0
1138,surf,2018-08-10,158.53,599.0,0.0
1138,surf,2018-08-11,669.18,599.0,0.0
1138,surf,2018-08-11,0.0,599.0,0.0
1138,surf,2018-08-12,683.63,599.0,0.0
1138,surf,2018-08-12,0.0,599.0,0.0
1138,surf,2018-08-13,307.43,599.0,0.0
1138,surf,2018-08-14,213.63,599.0,0.0
1138,surf,2018-08-15,0.0,599.0,1.0
1138,surf,2018-08-16,309.23,599.0,0.0
1138,surf,2018-08-16,372.69,599.0,0.0
1138,surf,2018-08-17,502.32,599.0,1.0
1138,surf,2018-08-17,0.0,599.0,1.0
1138,surf,2018-08-17,113.84,599.0,1.0
1138,surf,2018-08-17,104.3,599.0,1.0
1138,surf,2018-08-18,591.07,599.0,2.0
1138,surf,2018-08-19,633.04,599.0,0.0
1138,surf,2018-08-19,127.93,599.0,0.0
1138,surf,2018-08-20,538.64,599.0,0.0
1138,surf,2018-08-21,18.78,599.0,1.0
1138,surf,2018-08-22,254.99,599.0,0.0
1138,surf,2018-08-22,463.35,599.0,0.0
1138,surf,2018-08-23,760.4,599.0,0.0
1138,surf,2018-08-23,0.0,599.0,0.0
1138,surf,2018-08-25,493.03,599.0,0.0
1138,surf,2018-08-25,261.82,599.0,0.0
1138,surf,2018-08-25,368.08,599.0,0.0
1138,surf,2018-08-25,370.82,599.0,0.0
1138,surf,2018-08-25,130.38,599.0,0.0
1138,surf,2018-08-26,489.98,599.0,1.0
1138,surf,2018-08-27,244.41,599.0,0.0
1138,surf,2018-08-27,188.33,599.0,0.0
1138,surf,2018-08-28,272.15,599.0,0.0
1138,surf,2018-08-29,861.72,599.0,1.0
1138,surf,2018-08-29,246.84,599.0,1.0
1138,surf,2018-08-30,32.83,599.0,0.0
1138,surf,2018-08-31,57.57,599.0,0.0
1138,surf,2018-08-31,307.01,599.0,0.0
1138,surf,2018-08-31,596.79,599.0,0.0
1138,surf,2018-09-01,466.05,599.0,1.0
1138,surf,2018-09-02,322.13,599.0,1.0
1138,surf,2018-09-02,62.72,599.0,1.0
1138,surf,2018-09-02,262.37,599.0,1.0
1138,surf,2018-09-02,335.67,599.0,1.0
1138,surf,2018-09-02,0.0,599.0,1.0
1138,surf,2018-09-03,0.0,599.0,1.0
1138,surf,2018-09-03,0.0,599.0,1.0
1138,surf,2018-09-04,646.63,599.0,1.0
1138,surf,2018-09-05,0.0,599.0,0.0
1138,surf,2018-09-05,0.0,599.0,0.0
1138,surf,2018-09-06,124.41,599.0,0.0
1138,surf,2018-09-06,138.36,599.0,0.0
1138,surf,2018-09-07,839.18,599.0,2.0
1138,surf,2018-09-07,168.0,599.0,2.0
1138,surf,2018-09-07,431.99,599.0,2.0
1138,surf,2018-09-09,822.44,599.0,0.0
1138,surf,2018-09-09,441.48,599.0,0.0
1138,surf,2018-09-09,444.16,599.0,0.0
1138,surf,2018-09-10,275.91,599.0,0.0
1138,surf,2018-09-10,243.57,599.0,0.0
1138,surf,2018-09-10,517.55,599.0,0.0
1138,surf,2018-09-11,205.61,599.0,1.0
1138,surf,2018-09-11,75.25,599.0,1.0
1138,surf,2018-09-11,286.58,599.0,1.0
1138,surf,2018-09-12,0.0,599.0,0.0
1138,surf,2018-09-12,15.91,599.0,0.0
1138,surf,2018-09-12,426.29,599.0,0.0
